cloud_cover,cloud_cover_high,cloud_cover_low,cloud_cover_mid,diffuse_radiation,direct_radiation,relative_humidity_2m,surface_pressure,temperature_2m,time,wind_direction_10m,wind_speed_10m
69,69,0,0,0,0,96,1010.5,18.6,1.054422e+12,143,3.6
85,85,0,0,0,0,97,1010.6,18.4,1054425600000,126,3.1
93,89,46,2,0,0,98,1010.5,18.2,1054429200000,105,4.1
85,83,25,6,0,0,99,1010.3,17.5,1054432800000,101,5.9
65,54,17,6,0,0,99,1009.9,17,1054436400000,95,7.6
61,58,0,6,0,0,99,1009.9,17,1.05444e+12,92,8.3
48,44,0,6,18,12,99,1009.9,17.4,1054443600000,95,8.3
27,23,0,4,62,93,86,1009.9,20.2,1054447200000,118,6.9
9,7,0,1,104,208,73,1010,22.1,1054450800000,142,8.7
7,3,0,4,115,370,66,1010.3,23.5,1054454400000,153,11.3
17,14,0,1,141,502,62,1010.4,24.5,1.054458e+12,159,12.3
18,5,5,9,147,616,58,1010.3,25.5,1054461600000,169,11.7
35,12,3,31,153,684,54,1010.4,26.1,1054465200000,180,13.3
33,13,1,24,173,603,52,1010.2,26.2,1054468800000,176,14.4
27,20,0,10,178,617,50,1009.6,26.2,1054472400000,177,14.8
13,6,0,5,139,658,48,1009.1,26.2,1.054476e+12,176,15.5
18,9,0,9,150,463,48,1009,25.8,1054479600000,179,15.1
47,16,0,34,154,335,50,1009.3,25.1,1054483200000,166,13.4
31,18,0,13,105,191,55,1009,24.3,1054486800000,166,13.4
19,19,0,1,81,103,61,1008.9,23.4,1054490400000,180,11.2
29,23,0,8,30,25,72,1009.3,21.7,1.054494e+12,174,6.9
40,38,0,2,0,0,80,1009.7,20.5,1054497600000,159,6.2
28,27,0,0,0,0,85,1010.3,19.7,1054501200000,140,5.6
33,33,0,0,0,0,90,1010.6,18.9,1054504800000,98,5.1
0,0,0,0,0,0,92,1010.2,18.5,1054508400000,104,5.9
0,0,0,0,0,0,91,1009.8,18.2,1.054512e+12,122,5.5
1,0,0,0,0,0,91,1010.4,18,1054515600000,117,5.6
4,4,0,0,0,0,93,1010.3,17.4,1054519200000,108,4.6
67,12,64,0,0,0,95,1010,17,1054522800000,110,5.4
14,9,4,0,0,0,97,1010.1,16.5,1054526400000,110,5.4
23,21,0,0,20,12,97,1010.5,16.7,1.05453e+12,103,7.8
42,41,1,0,65,69,83,1010.6,19.2,1054533600000,111,8.1
40,39,0,0,105,198,68,1010.8,21.2,1054537200000,135,10.2
48,48,0,0,130,331,62,1010.9,22.5,1054540800000,147,10.7
32,32,0,0,137,523,55,1011.1,23.8,1054544400000,155,11.1
30,30,0,0,138,653,50,1011,25,1.054548e+12,160,11.8
12,11,0,0,142,732,47,1011.1,25.8,1054551600000,169,13.6
8,6,1,0,142,770,46,1010.9,26.3,1054555200000,166,14.8
0,0,0,0,142,744,46,1010.5,26.1,1054558800000,166,16.7
0,0,0,0,138,672,47,1010,25.8,1054562400000,168,17.7
0,0,0,0,127,582,50,1010.2,25.2,1.054566e+12,174,18.1
0,0,0,0,146,326,54,1010.4,24.3,1054569600000,184,17
0,0,0,0,100,242,59,1010.8,23.4,1054573200000,187,14.2
0,0,0,0,68,125,65,1010.7,22.5,1054576800000,176,11.2
3,3,0,0,29,25,77,1010.7,21,1054580400000,159,6.2
14,13,1,0,0,0,84,1011.3,20.2,1.054584e+12,143,5.4
22,21,0,0,0,0,88,1011.5,19.6,1054587600000,135,5.1
36,35,2,0,0,0,92,1011.6,19,1054591200000,138,4.3
48,39,12,0,0,0,95,1011.6,18.2,1054594800000,151,4.5
75,71,17,0,0,0,96,1011.1,17.6,1054598400000,135,4.6
91,87,21,0,0,0,97,1011.5,17.4,1.054602e+12,114,3.5
93,87,40,0,0,0,97,1011.1,17.2,1054605600000,104,4.5
90,77,50,0,0,0,98,1011.2,17.1,1054609200000,109,6.5
27,21,9,0,0,0,98,1011.7,17,1054612800000,117,8.9
49,42,11,0,20,12,97,1011.6,17.5,1054616400000,120,10.8
35,30,9,0,64,93,89,1012.1,19.5,1.05462e+12,127,11.3
51,49,2,0,107,198,78,1012.4,21.1,1054623600000,137,11.7
24,20,4,0,130,353,71,1012.8,22.5,1054627200000,148,11
87,86,1,0,135,524,61,1012.9,23.9,1054630800000,158,11.3
98,98,1,0,154,628,54,1013.2,25,1054634400000,166,13.4
93,92,0,0,195,655,49,1013.2,25.9,1.054638e+12,173,14.9
89,88,0,0,293,545,47,1013.3,26.2,1054641600000,174,15.9
69,69,0,0,305,490,47,1013.3,26.2,1054645200000,178,16.6
8,7,0,0,218,549,48,1013.1,26.1,1054648800000,182,17.7
7,6,0,0,134,514,51,1013.2,25.5,1054652400000,185,17
8,7,0,0,114,435,54,1013.2,25.1,1.054656e+12,181,15.8
27,18,0,16,98,274,58,1013,24.3,1054659600000,173,13.8
35,34,0,0,79,111,63,1013.2,23.4,1054663200000,170,10.6
67,65,0,16,32,20,74,1013.6,21.9,1054666800000,152,6.1
93,89,0,37,1,0,81,1014.3,21.1,1054670400000,131,6.6
90,88,0,25,0,0,84,1014.4,20.6,1.054674e+12,126,6.2
62,61,0,0,0,0,86,1014.7,20.1,1054677600000,133,6.9
30,29,0,0,0,0,88,1014.6,19.5,1054681200000,130,6.1
7,6,0,0,0,0,89,1014.2,19.1,1054684800000,108,5.7
6,6,0,0,0,0,89,1014.3,18.7,1054688400000,90,5.8
11,0,0,10,0,0,89,1014.4,18.3,1.054692e+12,83,5.8
0,0,0,0,0,0,89,1014.2,18.1,1054695600000,94,5.1
0,0,0,0,0,0,89,1014.4,17.9,1054699200000,101,5.9
5,4,0,0,19,14,86,1014.8,18.3,1054702800000,108,8.3
19,18,0,0,62,99,73,1015.2,20.9,1054706400000,121,7.6
30,29,0,0,92,238,67,1015.5,22.4,1.05471e+12,132,9.7
38,37,0,0,113,389,58,1015.4,23.9,1054713600000,138,11.2
43,43,0,0,131,535,53,1015.4,25.2,1054717200000,146,12.2
60,60,0,0,140,655,49,1015.7,26.2,1054720800000,152,13
66,66,0,0,146,734,46,1015.5,27,1054724400000,161,15.3
69,69,1,0,157,754,45,1015.7,27.4,1.054728e+12,166,16.7
83,83,0,0,162,721,45,1015.2,27.4,1054731600000,166,17.8
89,89,0,0,193,597,45,1015.4,27.1,1054735200000,165,18.3
76,75,0,0,153,539,46,1015.2,26.7,1054738800000,169,18.4
1,1,0,0,121,415,48,1015.1,25.9,1054742400000,175,17
1,0,0,0,95,286,52,1015.1,25.1,1.054746e+12,174,14.5
0,0,0,0,71,132,58,1014.9,24.2,1054749600000,171,10.9
1,0,0,0,31,27,72,1015.3,22.7,1054753200000,168,5.2
8,7,0,1,1,0,80,1015.9,21.6,1054756800000,140,6.1
49,49,0,0,0,0,86,1016.4,20.7,1054760400000,111,6.2
74,73,0,0,0,0,92,1017.1,19.5,1.054764e+12,121,4.2
93,92,0,0,0,0,94,1017.2,18.7,1054767600000,90,2.2
96,95,0,0,0,0,94,1017.4,18.3,1054771200000,56,2.6
92,91,0,0,0,0,93,1017,18.3,1054774800000,58,4.7
86,85,0,0,0,0,92,1016.9,18.4,1054778400000,65,5.2
83,82,0,0,0,0,91,1017.1,18.3,1.054782e+12,76,4.5
83,82,0,0,0,0,91,1017.1,18,1054785600000,77,4.8
84,84,0,0,20,14,90,1017.6,18.3,1054789200000,80,8.4
83,82,0,0,65,95,78,1017.6,20.7,1054792800000,87,7.9
85,84,0,0,94,237,62,1017.7,23.6,1054796400000,105,7.1
90,89,0,0,111,399,46,1017.7,25.5,1.0548e+12,131,7.7
80,80,0,0,125,547,40,1017.6,26.9,1054803600000,157,7.4
45,45,0,0,134,666,37,1017.8,27.9,1054807200000,171,9.1
47,47,0,0,150,729,36,1017.6,28.6,1054810800000,165,11.2
71,71,0,0,165,742,35,1017.3,29.1,1054814400000,167,14.4
99,99,0,1,210,645,36,1017.2,29,1.054818e+12,177,18.4
99,98,0,13,225,541,39,1017.4,28.4,1054821600000,193,19.6
99,98,0,43,236,368,42,1018,27.5,1054825200000,209,17.7
100,100,0,95,231,151,47,1018.1,26.2,1054828800000,223,13.8
100,100,0,98,146,75,51,1018.2,24.9,1054832400000,243,10.1
100,94,0,100,71,6,55,1018.2,23.6,1.054836e+12,292,6.6
98,40,0,97,21,0,60,1017.8,22.9,1054839600000,357,6.8
99,0,0,99,0,0,67,1017.9,21.9,1054843200000,12,8.5
90,0,0,90,0,0,70,1018,21.5,1054846800000,11,7.3
41,0,0,41,0,0,72,1018.2,21.3,1054850400000,360,5
34,0,0,34,0,0,79,1018,20.6,1.054854e+12,360,4.7
1,0,0,0,0,0,84,1017.6,20.1,1054857600000,300,2.9
1,1,0,0,0,0,89,1017.3,19.3,1054861200000,305,4.4
0,0,0,0,0,0,92,1017.3,18.1,1054864800000,324,4.9
0,0,0,0,0,0,94,1017.4,17.3,1054868400000,330,5
0,0,0,0,0,0,93,1017.6,16.9,1.054872e+12,360,4.3
0,0,0,0,20,14,93,1017.8,17.3,1054875600000,30,2.9
0,0,0,0,63,98,80,1017.9,20,1054879200000,59,2.1
0,0,0,0,96,231,72,1018,22.2,1054882800000,180,0.4
2,0,0,1,116,387,61,1018.3,23.7,1054886400000,214,2.6
2,1,0,2,143,499,54,1018.2,25,1.05489e+12,218,5.9
10,0,0,9,150,628,49,1018.3,26,1054893600000,191,11.7
7,0,1,5,191,655,47,1018.1,26.7,1054897200000,198,13.7
10,0,3,7,151,750,45,1017.9,27.2,1054900800000,200,13.4
5,0,2,3,160,710,44,1017.3,27.5,1054904400000,200,13.4
4,0,1,3,142,681,44,1017.2,27.5,1.054908e+12,204,12.2
8,0,0,8,131,567,44,1016.6,27.2,1054911600000,202,12.4
15,2,0,13,114,388,45,1016.8,26.7,1054915200000,198,9.1
9,3,0,6,97,269,49,1016.5,25.8,1054918800000,198,7.2
12,9,0,2,73,132,54,1016.2,24.6,1054922400000,196,7.9
15,12,0,1,32,27,68,1016.6,22.8,1.054926e+12,209,7.4
10,10,0,0,1,0,77,1017.1,21.6,1054929600000,231,7.4
9,4,0,4,0,0,82,1017.4,20.9,1054933200000,243,5.6
1,1,0,0,0,0,89,1017.5,19.9,1054936800000,241,4.5
1,0,1,0,0,0,85,1017.6,20.4,1054940400000,39,2.3
0,0,0,0,0,0,86,1016.9,20.3,1.054944e+12,63,3.2
1,0,0,0,0,0,88,1016.6,20,1054947600000,58,3.4
0,0,0,0,0,0,90,1016.5,19.8,1054951200000,41,3.3
0,0,0,0,0,0,93,1016.3,19.4,1054954800000,38,4.1
0,0,0,0,0,0,95,1016.3,19.2,1054958400000,39,4.6
0,0,0,0,20,14,97,1016.5,19.1,1.054962e+12,48,5.4
0,0,0,0,64,97,91,1016.6,20.5,1054965600000,51,4.6
0,0,0,0,93,241,67,1016.6,23.1,1054969200000,49,3.8
0,0,0,0,113,399,58,1016.7,24.8,1054972800000,84,3.3
0,0,0,0,127,546,51,1016.4,26.3,1054976400000,143,3.6
0,0,0,0,137,665,45,1016,27.5,1.05498e+12,202,7.8
8,0,0,8,142,748,41,1015.9,28.4,1054983600000,206,10
12,0,0,12,145,781,39,1015.7,28.8,1054987200000,209,11.1
8,0,0,7,142,765,39,1015,28.9,1054990800000,211,11.8
7,0,0,7,138,688,40,1014.7,28.8,1054994400000,211,11.8
16,0,0,16,133,540,42,1014.5,28.2,1.054998e+12,216,11.6
19,0,0,19,116,435,43,1014.2,27.6,1055001600000,221,11.5
20,0,0,19,99,267,47,1014.2,26.9,1055005200000,229,11
12,0,0,11,74,119,52,1014.4,25.8,1055008800000,230,8.4
7,1,0,6,31,27,63,1014.2,24.3,1055012400000,218,4.1
7,3,0,3,1,0,74,1014.5,23,1.055016e+12,191,3.7
14,13,0,0,0,0,75,1014.9,22.8,1055019600000,143,1.8
18,18,0,0,0,0,82,1015,22.2,1055023200000,247,4.7
13,13,0,0,0,0,87,1014.8,21.8,1055026800000,250,4.2
17,17,0,0,0,0,91,1014.6,21.2,1055030400000,297,1.6
20,20,0,0,0,0,95,1014.7,20.8,1.055034e+12,22,1.9
21,20,0,0,0,0,98,1014.6,19.7,1055037600000,54,3.1
19,18,0,0,0,0,98,1014.3,18.8,1055041200000,63,4.8
80,26,71,0,0,0,99,1014.3,18.4,1055044800000,62,5.3
72,21,62,0,20,15,98,1014.5,18.7,1055048400000,49,3.3
10,10,0,0,64,101,91,1015,20.9,1.055052e+12,8,2.5
7,7,0,0,95,236,59,1015.2,24.1,1055055600000,324,3.1
1,1,0,0,120,384,49,1015.5,25.6,1055059200000,297,4
0,0,0,0,127,543,43,1015.3,26.9,1055062800000,275,4.3
9,8,0,0,138,672,40,1015.5,28.1,1055066400000,222,5.4
4,4,0,0,140,751,38,1015.1,29,1.05507e+12,223,6.9
12,12,0,0,143,785,37,1014.9,29.6,1055073600000,218,8.7
14,14,0,0,135,782,36,1014.6,29.8,1055077200000,226,10.9
12,12,0,0,136,694,36,1014.6,29.8,1055080800000,230,12.3
18,17,0,0,131,585,37,1014.3,29.4,1055084400000,235,13.2
18,17,0,0,122,439,39,1014.3,28.6,1.055088e+12,241,13.5
55,54,0,0,107,251,42,1014.1,27.5,1055091600000,246,12.6
90,89,0,0,78,127,47,1014.5,26.3,1055095200000,254,10.5
96,96,0,0,39,19,53,1015.2,24.7,1055098800000,266,5.8
98,97,0,0,1,0,59,1015.6,23.7,1055102400000,266,5.4
62,60,0,1,0,0,65,1016.1,22.5,1.055106e+12,281,5.5
79,78,0,2,0,0,76,1016.1,21.1,1055109600000,270,3.6
77,76,0,3,0,0,81,1016.4,20.1,1055113200000,315,3.6
80,79,0,2,0,0,82,1016.3,19.7,1055116800000,347,3.3
84,83,0,1,0,0,83,1015.8,19.5,1055120400000,6,3.3
81,80,0,0,0,0,86,1015.5,19.3,1.055124e+12,34,2.6
36,35,0,0,0,0,88,1015.2,19.1,1055127600000,45,3.6
0,0,0,0,0,0,90,1015.1,18.9,1055131200000,41,3.8
0,0,0,0,20,15,92,1015.3,19.1,1055134800000,29,3.7
11,11,0,0,63,101,79,1015.7,21.4,1055138400000,18,3.4
21,21,0,0,92,239,58,1016,23.8,1.055142e+12,45,3.1
0,0,0,0,112,395,50,1016.1,25.8,1055145600000,114,3.5
0,0,0,0,127,540,46,1016.2,27.3,1055149200000,155,6.8
0,0,0,0,137,657,43,1016.4,28.3,1055152800000,156,7.9
1,1,0,0,140,744,42,1016,28.8,1055156400000,172,10.2
19,18,0,0,147,765,43,1015.8,29,1.05516e+12,185,11.9
5,5,0,0,144,743,45,1015.6,28.9,1055163600000,187,12.7
24,24,0,0,133,699,48,1015.5,28.7,1055167200000,185,13.7
25,25,0,0,132,585,51,1015.2,28.2,1055170800000,183,14.4
79,79,0,0,116,407,55,1015.2,27.5,1055174400000,181,15.1
77,76,0,0,107,251,61,1015.6,26.5,1.055178e+12,184,14.1
85,85,0,0,75,125,67,1015.5,25.3,1055181600000,182,11.9
85,85,0,0,37,23,79,1015.8,23.5,1055185200000,178,9
63,62,0,1,1,0,86,1016.2,22.5,1055188800000,160,5.4
15,14,0,0,0,0,91,1016.6,21.9,1055192400000,160,4.2
12,3,9,0,0,0,96,1016.8,21.1,1.055196e+12,187,2.9
22,0,21,0,0,0,97,1016.8,20.5,1055199600000,130,2.8
38,0,38,0,0,0,99,1016.6,19.6,1055203200000,96,3.3
47,0,46,0,0,0,100,1016.5,19.1,1055206800000,102,5.2
42,0,42,0,0,0,100,1016.6,18.8,1055210400000,106,5.2
72,0,71,0,0,0,99,1016.6,18.7,1.055214e+12,103,4.8
74,0,73,0,0,0,99,1016.6,18.3,1055217600000,103,4.8
48,5,46,0,21,14,99,1017.1,18.8,1055221200000,117,4.8
7,5,0,0,64,97,87,1017.4,21.9,1055224800000,149,4.2
12,11,0,0,98,225,76,1017.8,23.3,1055228400000,166,5.9
12,11,0,0,117,384,64,1017.9,24.9,1.055232e+12,163,7.5
2,1,0,0,130,532,56,1017.8,26.3,1055235600000,169,9.2
1,0,0,0,140,651,50,1018.3,27.5,1055239200000,180,10.4
0,0,0,0,146,731,45,1018.2,28.3,1055242800000,189,10.9
11,10,0,0,147,765,42,1017.6,28.7,1055246400000,189,11.3
18,17,0,0,145,750,41,1017.2,28.9,1.05525e+12,187,11.6
20,20,0,0,139,689,40,1016.9,28.9,1055253600000,190,12.4
21,21,0,0,127,588,40,1016.9,28.7,1055257200000,201,13.1
23,23,0,0,115,452,42,1016.8,28.1,1055260800000,209,13.2
45,44,0,0,99,283,47,1017,27.1,1055264400000,213,12.5
72,72,0,0,76,134,54,1016.9,25.8,1.055268e+12,207,8.9
89,89,0,0,36,28,63,1017.1,24.2,1055271600000,201,5
92,92,0,0,1,0,71,1017.9,23.2,1055275200000,217,5.4
93,92,0,0,0,0,76,1018.4,22.7,1055278800000,264,3.3
87,86,0,0,0,0,82,1018.3,22.3,1055282400000,238,4.7
89,88,0,0,0,0,87,1018.4,21.8,1.055286e+12,266,4.7
89,88,0,0,0,0,91,1018.2,21.3,1055289600000,320,2.8
93,92,0,0,0,0,95,1017.9,20.9,1055293200000,18,1.1
99,95,63,0,0,0,96,1017.7,20.7,1055296800000,90,0.4
97,95,47,0,0,0,96,1017.7,20.5,1055300400000,90,0.4
92,91,21,0,0,0,96,1017.7,20.2,1.055304e+12,27,0.8
79,74,29,0,26,7,96,1018,19.9,1055307600000,360,1.4
70,69,0,0,88,60,90,1018.4,21.1,1055311200000,346,1.5
80,79,0,0,124,180,70,1018.5,23.3,1055314800000,309,2.3
92,92,0,0,161,295,57,1018.5,25.1,1055318400000,297,2.4
94,94,0,0,174,468,47,1018.5,26.9,1.055322e+12,254,2.6
92,92,0,0,183,590,41,1018.2,28.5,1055325600000,208,6.1
97,97,0,0,210,611,39,1018,29.5,1055329200000,205,8.4
96,96,0,0,205,682,37,1017.8,30.1,1055332800000,207,10.9
95,94,0,0,190,697,37,1017.3,30.4,1055336400000,214,12.2
97,96,0,0,179,579,39,1017,30,1.05534e+12,213,12.5
95,95,0,0,181,511,41,1017,29.5,1055343600000,214,11.7
93,92,0,0,165,363,44,1016.8,28.6,1055347200000,214,11.7
98,97,0,0,123,229,48,1016.8,27.6,1055350800000,211,9.7
97,97,0,0,90,107,55,1016.9,26.4,1055354400000,208,8.5
90,89,0,0,42,13,65,1016.9,24.7,1.055358e+12,202,5.8
70,70,0,0,1,0,72,1017.5,23.7,1055361600000,202,3.9
71,71,0,0,0,0,80,1017.9,22.8,1055365200000,186,3.6
46,46,0,0,0,0,80,1018.3,22.9,1055368800000,193,3.3
21,20,0,0,0,0,84,1018.3,22.5,1055372400000,180,1.8
4,3,0,0,0,0,87,1018.1,22.2,1.055376e+12,135,2.5
8,7,0,0,0,0,91,1017.8,21.8,1055379600000,111,3.1
1,0,0,0,0,0,95,1017.5,21.4,1055383200000,90,3.6
67,0,66,0,0,0,95,1017.4,21.2,1055386800000,79,3.7
71,0,71,0,0,0,95,1017.5,21.1,1055390400000,70,4.2
71,0,71,0,21,15,96,1017.8,20.3,1.055394e+12,69,5
0,0,0,0,63,102,87,1017.8,22.1,1055397600000,72,4.6
0,0,0,0,91,247,56,1017.9,25.3,1055401200000,90,2.9
0,0,0,0,111,405,45,1017.9,27.2,1055404800000,173,2.9
0,0,0,0,126,552,40,1017.8,28.7,1055408400000,198,5.7
0,0,0,0,135,672,37,1018.1,29.9,1.055412e+12,197,8.7
0,0,0,0,141,756,35,1017.8,30.6,1055415600000,202,11.3
0,0,0,0,144,787,34,1017.5,31.1,1055419200000,212,12.3
0,0,0,0,143,768,34,1017.4,31.4,1055422800000,216,11.6
0,0,0,0,135,716,34,1016.8,31.4,1055426400000,215,11.9
0,0,0,0,128,597,35,1016.7,31,1.05543e+12,219,12
0,0,0,0,114,456,37,1016.6,30.4,1055433600000,230,12.3
0,0,0,0,97,296,39,1016.7,29.4,1055437200000,235,11.4
0,0,0,0,72,145,44,1016.9,28.3,1055440800000,238,8.1
0,0,0,0,35,33,49,1016.8,26.7,1055444400000,237,6
0,0,0,0,2,0,61,1017.3,25.1,1.055448e+12,252,5.7
0,0,0,0,0,0,68,1017.5,24.1,1055451600000,293,4.7
0,0,0,0,0,0,69,1017.8,24.1,1055455200000,300,7.1
0,0,0,0,0,0,75,1017.7,23.5,1055458800000,327,6
0,0,0,0,0,0,82,1017.5,22.5,1055462400000,337,5.5
0,0,0,0,0,0,87,1017.6,20.8,1.055466e+12,352,5.1
0,0,0,0,0,0,86,1017.4,21.1,1055469600000,342,3.4
0,0,0,0,0,0,87,1017.4,20.8,1055473200000,360,2.9
0,0,0,0,0,0,86,1017.4,20.7,1055476800000,36,3.1
0,0,0,0,20,16,86,1017.5,20.9,1055480400000,41,3.8
0,0,0,0,63,102,78,1017.7,22.5,1.055484e+12,37,5.4
0,0,0,0,91,244,47,1017.7,26,1055487600000,21,5
0,0,0,0,111,400,43,1017.7,27.9,1055491200000,350,4
0,0,0,0,126,545,41,1017.5,29.5,1055494800000,290,4.2
0,0,0,0,136,664,39,1017.4,30.9,1055498400000,207,1.6
0,0,0,0,142,743,37,1016.9,32,1.055502e+12,207,5.6
0,0,0,0,144,781,36,1016.6,32.6,1055505600000,213,9.9
0,0,0,0,139,773,35,1016,32.9,1055509200000,216,12.4
1,1,0,0,135,696,36,1015.7,32.7,1055512800000,218,14.1
32,26,0,15,125,599,37,1015.9,32.1,1055516400000,216,12.4
70,70,0,5,114,463,38,1015.5,31.1,1.05552e+12,217,13.6
69,68,0,3,99,295,42,1015.8,29.6,1055523600000,216,12.9
74,72,0,3,82,123,46,1016.3,28.2,1055527200000,219,9.2
91,90,0,1,39,23,57,1016.7,26.2,1055530800000,222,5.4
99,98,0,1,2,0,64,1017,25.1,1055534400000,225,5.1
98,98,0,0,0,0,67,1017.1,24.7,1.055538e+12,225,0.5
97,96,0,1,0,0,73,1016.7,24.1,1055541600000,221,3.8
97,96,0,0,0,0,77,1016.8,23.7,1055545200000,263,2.9
95,95,0,0,0,0,81,1016.7,23.3,1055548800000,281,1.8
91,90,0,0,0,0,86,1016.5,22.8,1055552400000,34,1.3
83,83,0,0,0,0,90,1016.2,22.2,1.055556e+12,63,2.4
68,67,0,0,0,0,90,1016.3,21.9,1055559600000,58,3.4
59,59,0,0,0,0,91,1016.4,21,1055563200000,60,2.9
48,48,0,0,22,14,91,1016.3,21,1055566800000,67,4.7
48,48,0,0,64,100,81,1016.5,23.2,1055570400000,66,4.3
3,2,0,0,93,238,50,1016.9,26.4,1.055574e+12,76,3
0,0,0,0,114,393,44,1016.6,28.4,1055577600000,121,2.1
0,0,0,0,128,539,41,1016.3,30.1,1055581200000,197,3.8
13,12,0,0,137,658,39,1016.4,31.5,1055584800000,205,6.8
14,14,0,0,142,722,38,1016.4,32.2,1055588400000,212,10.2
0,0,0,0,143,777,37,1016.1,32.5,1.055592e+12,204,9.8
0,0,0,0,142,765,36,1015.5,32.6,1055595600000,198,10.6
1,1,0,0,139,684,37,1015.1,32.4,1055599200000,197,12.4
18,10,0,8,137,573,38,1014.7,31.9,1055602800000,198,12.9
23,14,0,10,110,442,39,1014.5,31.2,1055606400000,199,11
53,37,0,27,117,239,43,1014.6,29.8,1.05561e+12,201,11.2
62,56,0,8,77,134,49,1014.6,28.4,1055613600000,195,10
75,74,0,4,40,21,64,1014.9,26.4,1055617200000,190,6.2
98,98,0,3,2,0,72,1015.5,25.3,1055620800000,197,3.8
97,97,0,4,0,0,79,1015.7,24.5,1055624400000,27,0.8
98,98,0,0,0,0,84,1015.2,23.8,1.055628e+12,240,2.9
72,72,0,0,0,0,87,1014.9,23.3,1055631600000,45,1
10,9,0,0,0,0,89,1014.9,22.9,1055635200000,66,3.5
41,41,0,0,0,0,90,1014.3,22.6,1055638800000,60,5
35,35,0,0,0,0,92,1013.6,22.1,1055642400000,63,4.8
0,0,0,0,0,0,92,1012.9,21.9,1.055646e+12,61,3.7
3,2,0,0,0,0,91,1013.2,21.3,1055649600000,20,4.2
29,28,0,0,21,14,91,1013.2,21.5,1055653200000,11,3.7
26,26,0,0,63,99,72,1013.2,24.9,1055656800000,329,4.2
29,28,0,1,94,230,63,1013.2,26.7,1055660400000,321,9.2
78,77,0,2,122,372,54,1013.1,28.9,1.055664e+12,323,12.1
97,97,0,1,175,453,46,1012.8,31,1055667600000,318,14
99,98,0,1,299,328,41,1012.7,32.5,1055671200000,307,13.9
91,90,0,10,338,135,38,1012.7,32.9,1055674800000,297,19
53,50,0,16,320,185,36,1012.4,33.2,1055678400000,301,22.6
29,29,0,0,288,368,33,1011.6,33.8,1.055682e+12,315,18.8
64,55,0,21,171,610,29,1011.4,34.6,1055685600000,308,14.6
65,52,0,26,183,432,27,1011.2,34.3,1055689200000,310,12.3
88,82,0,30,161,367,26,1010.7,33.9,1055692800000,308,14.6
53,51,0,2,106,264,27,1010.1,33.3,1055696400000,326,10.9
42,42,0,0,76,130,31,1010,32.2,1.0557e+12,326,9.1
67,67,0,0,37,29,33,1010.1,30.9,1055703600000,320,9.4
62,60,0,0,2,0,40,1010.5,29.2,1055707200000,324,12.4
50,50,1,0,0,0,51,1010.9,27.8,1055710800000,325,14
25,24,0,0,0,0,62,1011.4,26.5,1055714400000,330,7.1
12,11,0,0,0,0,68,1010.7,25.5,1.055718e+12,321,6.9
21,19,1,0,0,0,73,1010.4,24.5,1055721600000,319,6.6
12,10,1,0,0,0,75,1010.1,23.8,1055725200000,303,7.3
0,0,0,0,0,0,77,1009.6,23.1,1055728800000,300,7.9
0,0,0,0,0,0,79,1009,22.6,1055732400000,308,8.7
0,0,0,0,0,0,81,1008.7,22.1,1.055736e+12,321,9.2
0,0,0,0,21,15,81,1008.5,22.2,1055739600000,328,11.5
0,0,0,0,64,98,74,1008.6,23.5,1055743200000,330,12.4
0,0,0,0,94,233,62,1008.7,26.1,1055746800000,331,13.2
0,0,0,0,114,388,56,1008.6,28,1055750400000,327,13.3
3,2,0,0,130,534,49,1008.6,29.7,1.055754e+12,323,13.6
1,0,0,0,139,647,44,1008.1,31.2,1055757600000,320,8.9
8,0,0,7,144,724,39,1007.9,32.5,1055761200000,304,9.1
41,4,2,38,167,719,35,1007.5,33.4,1055764800000,307,10.8
85,81,0,37,168,597,34,1007.1,33.7,1055768400000,295,19.5
94,92,0,24,166,582,33,1006.7,33.9,1.055772e+12,304,18.7
66,55,0,18,189,380,32,1006.4,33.7,1055775600000,311,17.1
32,23,0,10,125,313,34,1005.9,33.1,1055779200000,310,15.1
29,9,0,21,94,120,42,1006.1,31.3,1055782800000,294,13
35,14,0,22,76,56,49,1006.6,29.9,1055786400000,272,12.2
40,20,0,26,34,20,60,1007.2,27.8,1.05579e+12,268,12.6
45,26,0,23,2,0,65,1007.5,26.6,1055793600000,258,10.7
53,38,0,27,0,0,66,1007.8,26.3,1055797200000,273,7.6
19,4,0,17,0,0,66,1007.9,25.9,1055800800000,337,2.7
12,5,0,6,0,0,69,1007.8,25,1055804400000,77,4.8
13,10,0,2,0,0,69,1007.4,24.4,1.055808e+12,73,3.8
41,39,0,3,0,0,71,1007.1,23.5,1055811600000,9,4.7
60,58,0,1,0,0,72,1006.9,23.2,1055815200000,4,5.1
42,41,0,0,0,0,73,1007.2,22.9,1055818800000,360,4.7
16,15,0,0,0,0,77,1007.4,22.3,1055822400000,356,5.1
0,0,0,0,20,15,77,1007.6,22.3,1.055826e+12,9,6.6
3,0,0,2,63,96,57,1008.1,25.2,1055829600000,12,5.2
0,0,0,0,94,229,62,1008.2,26.8,1055833200000,9,4.7
1,0,0,1,114,382,55,1008.5,28.5,1055836800000,347,3.3
0,0,0,0,130,527,49,1008.7,30,1055840400000,304,3.9
90,4,0,89,141,638,45,1009.5,31.2,1.055844e+12,198,2.3
16,4,0,11,145,719,40,1009.2,32.4,1055847600000,294,7.1
